movie_id,release_year,genres
1681,1997,Action
1681,1997,Adventure
1681,1997,Fantasy
1682,1998,Drama
1682,1998,Fantasy
1683,1997,Drama
1683,1997,Romance
1683,1997,Thriller
1684,1997,Drama
1684,1997,Romance
1685,1996,Drama
1685,1996,Romance
1686,1997,Crime
1686,1997,Thriller
1687,1997,Action
1687,1997,Thriller
1688,1997,Animation
1688,1997,Children
1688,1997,Musical
1689,1997,Comedy
1689,1997,Crime
1689,1997,Thriller
1690,1997,Action
1690,1997,Horror
1690,1997,Sci-Fi
1692,1995,Horror
1692,1995,Sci-Fi
1693,1997,Drama
1694,1997,Drama
1695,1997,Drama
1696,1997,Drama
1696,1997,War
1698,1997,Comedy
1699,1997,Comedy
1699,1997,Drama
1701,1997,Comedy
1701,1997,Drama
1702,1997,Children
1702,1997,Comedy
1702,1997,Fantasy
1703,1997,Comedy
1704,1997,Drama
1704,1997,Romance
1705,1997,Drama
1706,1996,Drama
1707,1997,Children
1707,1997,Comedy
1708,1997,Drama
1709,1997,Thriller
1710,1997,Drama
1711,1997,Comedy
1711,1997,Crime
1711,1997,Drama
1711,1997,Mystery
1713,1997,Children
1713,1997,Comedy
1714,1996,Romance
1715,1997,Thriller
1716,1995,Drama
1717,1997,Comedy
1717,1997,Horror
1717,1997,Thriller
1718,1997,Thriller
1719,1997,Drama
1720,1995,Action
1720,1995,Adventure
1720,1995,Sci-Fi
1721,1997,Drama
1721,1997,Romance
1722,1997,Action
1722,1997,Romance
1722,1997,Thriller
1723,1996,Comedy
1723,1996,Drama
1724,1996,Drama
1725,1997,Drama
1726,1997,Drama
1727,1998,Drama
1727,1998,Romance
1728,1997,Drama
1729,1997,Crime
1729,1997,Drama
1729,1997,Thriller
1730,1997,Drama
1731,1997,Comedy
1732,1998,Comedy
1732,1998,Crime
1732,1998,Mystery
1732,1998,Thriller
1733,1997,Drama
1733,1997,Romance
1734,1997,Comedy
1734,1997,Drama
1735,1998,Drama
1735,1998,Romance
1738,1998,Comedy
1739,1998,Action
1739,1998,Children
1739,1998,Comedy
1740,1999,Action
1740,1999,Drama
1742,1998,Crime
1743,1998,Documentary
1744,1998,Action
1744,1998,Adventure
1744,1998,Thriller
1746,1998,Comedy
1747,1997,Comedy
1748,1998,Adventure
1748,1998,Fantasy
1748,1998,Film-Noir
1748,1998,Sci-Fi
1748,1998,Thriller
1749,1996,Romance
1750,1997,Adventure
1750,1997,Children
1750,1997,Fantasy
1750,1997,Sci-Fi
1752,1998,Action
1752,1998,Crime
1752,1998,Thriller
1753,1998,Comedy
1754,1998,Action
1754,1998,Mystery
1754,1998,Thriller
1755,1997,Comedy
1755,1997,Romance
1756,1998,Horror
1757,1995,Drama
1757,1995,Romance
1759,1997,Drama
1760,1997,Comedy
1760,1997,Musical
1762,1998,Action
1762,1998,Horror
1762,1998,Sci-Fi
1765,1998,Crime
1765,1998,Drama
1767,1998,Drama
1767,1998,Romance
1769,1998,Action
1769,1998,Crime
1769,1998,Thriller
1770,1998,Crime
1770,1998,Romance
1770,1998,Thriller
1771,1997,Horror
1772,1998,Action
1772,1998,Comedy
1772,1998,Musical
1773,1995,Action
1773,1995,Drama
1774,1998,Comedy
1774,1998,Drama
1776,1998,Drama
1777,1998,Comedy
1777,1998,Romance
1779,1998,Sci-Fi
1779,1998,Thriller
1780,1997,Documentary
1782,1998,Comedy
1782,1998,Romance
1783,1998,Crime
1783,1998,Drama
1783,1998,Mystery
1783,1998,Romance
1783,1998,Thriller
1784,1997,Comedy
1784,1997,Drama
1784,1997,Romance
1785,1990,Action
1785,1990,Crime
1785,1990,Drama
1788,1997,Action
1788,1997,Drama
1791,1998,Crime
1791,1998,Drama
1791,1998,Thriller
1792,1998,Action
1792,1998,Crime
1792,1998,Thriller
1793,1997,Comedy
1794,1997,Comedy
1794,1997,Drama
1795,1995,Drama
1796,1998,Action
1796,1998,Drama
1797,1998,Documentary
1797,1998,IMAX
1798,1998,Thriller
1799,1997,Comedy
1799,1997,Crime
1799,1997,Drama
1799,1997,Mystery
1799,1997,Thriller
1801,1998,Action
1801,1998,Adventure
1801,1998,Drama
1804,1998,Crime
1804,1998,Drama
1805,1998,Crime
1805,1998,Drama
1805,1998,Mystery
1805,1998,Thriller
1806,1998,Adventure
1806,1998,Children
1806,1998,Comedy
1807,1998,Drama
1809,1997,Crime
1809,1997,Drama
1810,1998,Comedy
1810,1998,Drama
1811,1997,Drama
1812,1998,Children
1812,1998,Comedy
1812,1998,Drama
1814,1998,Drama
1816,1997,Comedy
1816,1997,Drama
1817,1998,Drama
1817,1998,Romance
1820,1998,Drama
1820,1998,Romance
1821,1998,Comedy
1821,1998,Romance
1822,1998,Children
1822,1998,Comedy
1824,1998,Comedy
1824,1998,Thriller
1825,1998,Comedy
1825,1998,Drama
1826,1998,Adventure
1826,1998,Children
1827,1997,Comedy
1827,1997,Documentary
1829,1997,Drama
1829,1997,Romance
1831,1998,Action
1831,1998,Adventure
1831,1998,Sci-Fi
1832,1997,Action
1832,1997,Drama
1833,1998,Action
1833,1998,Drama
1833,1998,Thriller
1834,1997,Crime
1834,1997,Drama
1834,1997,Mystery
1834,1997,Thriller
1835,1998,Drama
1835,1998,Fantasy
1835,1998,Romance
1836,1998,Comedy
1836,1998,Drama
1837,1998,Comedy
1839,1998,Comedy
1840,1998,Drama
1841,1998,Drama
1841,1998,Thriller
1843,1998,Children
1843,1998,Comedy
1844,1997,Drama
1844,1997,Romance
1845,1998,Comedy
1845,1998,Mystery
1845,1998,Thriller
1846,1997,Drama
1848,1997,Adventure
1848,1997,Children
1848,1997,Comedy
1848,1997,Fantasy
1849,1997,Adventure
1850,1998,Drama
1850,1998,Romance
1852,1998,Drama
1852,1998,Thriller
1853,1997,Comedy
1854,1998,Comedy
1854,1998,Romance
1855,1998,Comedy
1856,1998,Documentary
1857,1997,Comedy
1858,1997,Action
1858,1997,Comedy
1859,1997,Drama
1860,1997,Drama
1861,1997,Comedy
1861,1997,Thriller
1862,1998,Horror
1862,1998,Sci-Fi
1863,1998,Comedy
1864,1998,Comedy
1865,1997,Documentary
1866,1998,Action
1866,1998,Comedy
1866,1998,Crime
1867,1998,Action
1867,1998,Adventure
1869,1998,Action
1869,1998,Thriller
1870,1998,Comedy
1870,1998,Drama
1871,1997,Comedy
1871,1997,Drama
1872,1995,Drama
1873,1998,Crime
1873,1998,Drama
1873,1998,Romance
1874,1997,Comedy
1874,1997,Romance
1875,1997,Comedy
1876,1998,Drama
1876,1998,Sci-Fi
1876,1998,Thriller
1877,1998,Drama
1878,1998,Comedy
1878,1998,Romance
1879,1997,Drama
1879,1997,Romance
1880,1997,Drama
1881,1998,Adventure
1881,1998,Animation
1881,1998,Children
1881,1998,Fantasy
1882,1998,Action
1882,1998,Sci-Fi
1882,1998,Thriller
1883,1998,Comedy
1883,1998,Drama
1883,1998,Romance
1884,1998,Adventure
1884,1998,Comedy
1884,1998,Crime
1884,1998,Drama
1884,1998,Fantasy
1885,1998,Comedy
1885,1998,Drama
1886,1998,Comedy
1887,1998,Adventure
1887,1998,Comedy
1888,1998,Comedy
1888,1998,Drama
1888,1998,Romance
1889,1997,Crime
1889,1997,Mystery
1889,1997,Thriller
1890,1997,Drama
1891,1997,Horror
1891,1997,Thriller
1892,1998,Thriller
1893,1996,Drama
1894,1998,Adventure
1894,1998,Comedy
1894,1998,Romance
1895,1998,Comedy
1895,1998,Drama
1895,1998,Romance
1896,1998,Comedy
1897,1998,Drama
1897,1998,Romance
1898,1998,Drama
1898,1998,War
1899,1998,Adventure
1899,1998,Drama
1900,1997,Comedy
1900,1997,Drama
1901,1997,Documentary
1902,1996,Drama
1902,1996,Romance
1903,1997,Comedy
1904,1997,Comedy
1904,1997,Drama
1905,1997,Drama
1906,1997,Comedy
1906,1997,Romance
1907,1998,Adventure
1907,1998,Animation
1907,1998,Children
1907,1998,Comedy
1907,1998,Drama
1908,1998,Drama
1908,1998,Thriller
1909,1998,Action
1909,1998,Crime
1909,1998,Mystery
1909,1998,Sci-Fi
1909,1998,Thriller
1910,1997,Action
1910,1997,Comedy
1910,1997,Crime
1911,1998,Comedy
1912,1998,Comedy
1912,1998,Crime
1912,1998,Drama
1912,1998,Romance
1912,1998,Thriller
1913,1975,Drama
1913,1975,Mystery
1914,1998,Comedy
1914,1998,Drama
1915,1997,Drama
1916,1998,Drama
1916,1998,Romance
1917,1998,Action
1917,1998,Romance
1917,1998,Sci-Fi
1917,1998,Thriller
1918,1998,Action
1918,1998,Comedy
1918,1998,Crime
1918,1998,Thriller
1919,1998,Children
1919,1998,Comedy
1920,1998,Animation
1920,1998,Children
1920,1998,Fantasy
1920,1998,War
1921,1998,Sci-Fi
1921,1998,Thriller
1922,1998,Drama
1923,1998,Comedy
1923,1998,Romance
1924,1959,Horror
1924,1959,Sci-Fi
1925,1927,Action
1925,1927,Drama
1925,1927,Romance
1925,1927,War
1926,1929,Musical
1927,1930,Action
1927,1930,Drama
1927,1930,War
1928,1931,Drama
1928,1931,Western
1929,1932,Drama
1930,1933,Drama
1930,1933,Romance
1930,1933,War
1931,1935,Adventure
1931,1935,Drama
1932,1936,Drama
1932,1936,Musical
1933,1937,Drama
1934,1938,Comedy
1934,1938,Romance
1935,1941,Drama
1935,1941,Musical
1935,1941,Romance
1936,1942,Drama
1936,1942,War
1937,1944,Comedy
1938,1945,Drama
1939,1946,Drama
1939,1946,War
1940,1947,Drama
1941,1948,Drama
1942,1949,Drama
1943,1952,Drama
1944,1953,Drama
1944,1953,Romance
1944,1953,War
1945,1954,Crime
1945,1954,Drama
1946,1955,Drama
1946,1955,Romance
1947,1961,Drama
1947,1961,Musical
1947,1961,Romance
1948,1963,Comedy
1949,1966,Drama
1950,1967,Drama
1950,1967,Mystery
1951,1968,Drama
1951,1968,Musical
1952,1969,Drama
1953,1971,Action
1953,1971,Crime
1953,1971,Drama
1953,1971,Thriller
1954,1976,Action
1954,1976,Drama
1954,1976,Romance
1955,1979,Drama
1956,1980,Drama
1957,1981,Drama
1958,1983,Comedy
1958,1983,Drama
1959,1985,Drama
1959,1985,Romance
1960,1987,Drama
1961,1988,Drama
1962,1989,Drama
1963,1969,Comedy
1963,1969,Crime
1964,1971,Drama
1964,1971,Mystery
1965,1984,Comedy
1965,1984,Sci-Fi
1966,1990,Comedy
1967,1986,Adventure
1967,1986,Children
1967,1986,Fantasy
1968,1985,Comedy
1968,1985,Drama
1969,1985,Horror
1969,1985,Thriller
1970,1987,Comedy
1970,1987,Fantasy
1970,1987,Horror
1970,1987,Thriller
1971,1988,Fantasy
1971,1988,Horror
1971,1988,Thriller
1972,1989,Horror
1973,1991,Horror
1974,1980,Horror
1975,1981,Horror
1976,1982,Horror
1977,1984,Horror
1978,1985,Horror
1979,1986,Horror
1980,1988,Horror
1981,1989,Horror
1982,1978,Horror
1983,1981,Horror
1984,1982,Horror
1985,1988,Horror
1986,1989,Horror
1987,1980,Horror
1988,1987,Horror
1989,1989,Horror
1990,1992,Horror
1991,1988,Horror
1991,1988,Thriller
1992,1990,Horror
1992,1990,Thriller
1993,1991,Comedy
1993,1991,Horror
1993,1991,Thriller
1994,1982,Drama
1994,1982,Fantasy
1994,1982,Horror
1994,1982,Thriller
1995,1986,Horror
1995,1986,Thriller
1996,1988,Horror
1996,1988,Thriller
1997,1973,Horror
1997,1973,Mystery
1998,1977,Horror
1999,1990,Horror
2000,1987,Action
2000,1987,Comedy
2000,1987,Crime
2000,1987,Drama
2001,1989,Action
2001,1989,Comedy
2001,1989,Crime
2001,1989,Drama
2002,1992,Action
2002,1992,Comedy
2002,1992,Crime
2002,1992,Drama
2003,1984,Comedy
2003,1984,Horror
2004,1990,Comedy
2004,1990,Horror
2005,1985,Adventure
2005,1985,Children
2005,1985,Comedy
2005,1985,Fantasy
2006,1998,Action
2006,1998,Adventure
2006,1998,Romance
2007,1998,Comedy
2008,1997,Crime
2008,1997,Drama
2008,1997,Film-Noir
2009,1973,Drama
2009,1973,Horror
2009,1973,Sci-Fi
2009,1973,Thriller
2010,1927,Drama
2010,1927,Romance
2010,1927,Sci-Fi
2010,1927,Thriller
2011,1989,Action
2011,1989,Adventure
2011,1989,Comedy
2011,1989,Sci-Fi
2012,1990,Comedy
2012,1990,Sci-Fi
2012,1990,Western
2013,1972,Action
2013,1972,Adventure
2013,1972,Drama
2014,1977,Children
2014,1977,Comedy
2015,1961,Children
2015,1961,Comedy
2015,1961,Fantasy
2016,1979,Children
2016,1979,Comedy
2016,1979,Western
2017,1961,Children
2017,1961,Fantasy
2017,1961,Musical
2018,1942,Animation
2018,1942,Children
2018,1942,Drama
2019,1954,Action
2019,1954,Drama
2020,1988,Drama
2020,1988,Romance
2021,1984,Adventure
2021,1984,Sci-Fi
2022,1988,Drama
2023,1990,Action
2023,1990,Crime
2023,1990,Drama
2024,1991,Drama
2024,1991,Mystery
2025,1997,Drama
2025,1997,Romance
2026,1998,Horror
2026,1998,Thriller
2027,1998,Comedy
2027,1998,Crime
2028,1998,Action
2028,1998,Drama
2028,1998,War
2029,1997,Comedy
2029,1997,Romance
2030,1997,Drama
2031,1971,Children
2031,1971,Comedy
2032,1971,Children
2032,1971,Comedy
2033,1985,Animation
2033,1985,Children
2034,1979,Sci-Fi
2035,1968,Children
2035,1968,Comedy
2036,1994,Children
2036,1994,Comedy
2037,1977,Adventure
2037,1977,Children
2037,1977,Comedy
2038,1978,Children
2038,1978,Comedy
2038,1978,Sci-Fi
2039,1989,Adventure
2039,1989,Children
2040,1969,Children
2040,1969,Comedy
2041,1981,Action
2041,1981,Adventure
2041,1981,Children
2041,1981,Comedy
2042,1994,Children
2042,1994,Comedy
2043,1959,Adventure
2043,1959,Children
2043,1959,Fantasy
2044,1981,Comedy
2044,1981,Fantasy
2045,1993,Adventure
2045,1993,Children
2045,1993,Drama
2045,1993,Romance
2046,1986,Adventure
2046,1986,Children
2046,1986,Sci-Fi
2047,1967,Adventure
2047,1967,Children
2047,1967,Fantasy
2047,1967,Musical
2048,1986,Animation
2048,1986,Children
2049,1967,Comedy
2049,1967,Musical
2050,1980,Adventure
2050,1980,Children
2050,1980,Comedy
2051,1977,Adventure
2051,1977,Children
2051,1977,Comedy
2052,1993,Children
2052,1993,Comedy
2053,1992,Children
2053,1992,Comedy
2053,1992,Sci-Fi
2054,1989,Adventure
2054,1989,Children
2054,1989,Comedy
2054,1989,Fantasy
2054,1989,Sci-Fi
2055,1978,Comedy
2055,1978,Western
2056,1962,Adventure
2056,1962,Children
2057,1963,Adventure
2057,1963,Children
2058,1998,Action
2058,1998,Crime
2058,1998,Drama
2058,1998,Mystery
2058,1998,Thriller
2059,1998,Children
2059,1998,Comedy
2059,1998,Romance
2060,1998,Comedy
2061,1997,Documentary
2062,1998,Drama
2062,1998,Romance
2063,1997,Drama
2063,1997,Romance
2064,1989,Comedy
2064,1989,Documentary
2065,1985,Comedy
2065,1985,Drama
2065,1985,Fantasy
2065,1985,Romance
2066,1947,Film-Noir
2067,1965,Drama
2067,1965,Romance
2067,1965,War
2068,1982,Drama
2068,1982,Fantasy
2068,1982,Mystery
2069,1985,Drama
2070,1983,Drama
2071,1993,Drama
2072,1989,Comedy
2073,1985,Comedy
2074,1974,Crime
2074,1974,Drama
2074,1974,Romance
2075,1981,Drama
2075,1981,War
2076,1986,Drama
2076,1986,Mystery
2076,1986,Thriller
2077,1985,Adventure
2077,1985,Children
2078,1967,Animation
2078,1967,Children
2078,1967,Comedy
2078,1967,Musical
2079,1960,Children
2079,1960,Drama
2080,1955,Animation
2080,1955,Children
2080,1955,Comedy
2080,1955,Musical
2080,1955,Romance
2081,1989,Animation
2081,1989,Children
2081,1989,Comedy
2081,1989,Musical
2081,1989,Romance
2082,1992,Children
2082,1992,Comedy
2083,1992,Children
2083,1992,Fantasy
2083,1992,Musical
2084,1992,Children
2084,1992,Musical
2085,1961,Animation
2085,1961,Children
2085,1961,Comedy
2086,1985,Drama
2086,1985,Fantasy
2087,1953,Animation
2087,1953,Children
2087,1953,Fantasy
2087,1953,Musical
2088,1980,Adventure
2088,1980,Comedy
2088,1980,Musical
2089,1990,Animation
2089,1990,Children
2090,1977,Adventure
2090,1977,Animation
2090,1977,Children
2090,1977,Crime
2090,1977,Drama
2090,1977,Fantasy
2091,1978,Children
2091,1978,Sci-Fi
2092,1994,Adventure
2092,1994,Animation
2092,1994,Children
2092,1994,Comedy
2092,1994,Fantasy
2092,1994,Musical
2093,1985,Adventure
2093,1985,Children
2093,1985,Fantasy
2094,1991,Action
2094,1991,Adventure
2094,1991,Sci-Fi
2095,1976,Children
2095,1976,Comedy
2096,1959,Animation
2096,1959,Children
2096,1959,Musical
2097,1983,Children
2097,1983,Fantasy
2097,1983,Horror
2097,1983,Mystery
2098,1963,Children
2098,1963,Comedy
2099,1946,Adventure
2099,1946,Animation
2099,1946,Children
2099,1946,Musical
2100,1984,Comedy
2100,1984,Fantasy
2100,1984,Romance
2101,1994,Adventure
2101,1994,Drama
2102,1928,Animation
2102,1928,Children
2102,1928,Comedy
2102,1928,Musical
2103,1995,Adventure
2103,1995,Children
2103,1995,Fantasy
2103,1995,Western
2104,1982,Drama
2105,1982,Action
2105,1982,Adventure
2105,1982,Animation
2105,1982,Sci-Fi
2105,1982,Thriller
2106,1993,Drama
2106,1993,War
2107,1998,Horror
2107,1998,Thriller
2108,1991,Comedy
2108,1991,Romance
2109,1979,Comedy
2110,1982,Comedy
2110,1982,Crime
2110,1982,Thriller
2111,1983,Comedy
2112,1991,Crime
2112,1991,Drama
2113,1990,Horror
2113,1990,Thriller
2114,1983,Drama
2115,1984,Action
2115,1984,Adventure
2116,1978,Adventure
2116,1978,Animation
2116,1978,Children
2116,1978,Fantasy
2117,1984,Drama
2117,1984,Sci-Fi
2118,1983,Drama
2118,1983,Fantasy
2118,1983,Horror
2118,1983,Thriller
2119,1986,Horror
2120,1993,Drama
2120,1993,Horror
2121,1983,Horror
2121,1983,Thriller
2122,1984,Horror
2122,1984,Thriller
2123,1989,Animation
2123,1989,Children
2124,1991,Comedy
2124,1991,Fantasy
2124,1991,Horror
2125,1998,Comedy
2125,1998,Drama
2125,1998,Fantasy
2125,1998,Romance
2126,1998,Action
2126,1998,Crime
2126,1998,Mystery
2126,1998,Thriller
2127,1997,Drama
2127,1997,Romance
2128,1998,Comedy
2129,1997,Documentary
2130,1980,Crime
2130,1980,Drama
2130,1980,Romance
2131,1978,Drama
2132,1966,Drama
2133,1987,Adventure
2133,1987,Comedy
2134,1985,Comedy
2134,1985,Fantasy
2134,1985,Sci-Fi
2135,1967,Adventure
2135,1967,Musical
2136,1963,Comedy
2137,1973,Animation
2137,1973,Children
2138,1978,Adventure
2138,1978,Animation
2138,1978,Children
2138,1978,Drama
2138,1978,Fantasy
2139,1982,Adventure
2139,1982,Animation
2139,1982,Children
2139,1982,Drama
2140,1982,Adventure
2140,1982,Children
2140,1982,Fantasy
2141,1986,Adventure
2141,1986,Animation
2141,1986,Children
2141,1986,Comedy
2142,1991,Animation
2142,1991,Children
2142,1991,Comedy
2143,1985,Adventure
2143,1985,Fantasy
2143,1985,Romance
2144,1984,Comedy
2145,1986,Comedy
2145,1986,Drama
2145,1986,Romance
2146,1985,Drama
2146,1985,Romance
2147,1986,Drama
2148,1986,Comedy
2148,1986,Horror
2149,1987,Comedy
2149,1987,Horror
2150,1980,Adventure
2150,1980,Comedy
2151,1989,Comedy
2152,1998,Children
2152,1998,Comedy
2153,1998,Action
2153,1998,Adventure
2154,1998,Drama
2154,1998,Romance
2155,1998,Comedy
2155,1998,Drama
2156,1997,Comedy
2156,1997,Drama
2156,1997,Romance
2157,1998,Romance
2158,1998,Crime
2158,1998,Horror
2159,1986,Crime
2159,1986,Horror
2159,1986,Thriller
2160,1968,Drama
2160,1968,Horror
2160,1968,Thriller
2161,1984,Adventure
2161,1984,Children
2161,1984,Fantasy
2162,1990,Adventure
2162,1990,Children
2162,1990,Fantasy
2163,1980,Comedy
2163,1980,Horror
2164,1987,Drama
2165,1998,Comedy
2165,1998,Drama
2166,1998,Drama
2166,1998,Romance
2167,1998,Action
2167,1998,Horror
2167,1998,Thriller
2168,1998,Drama
2168,1998,Romance
2169,1998,Comedy
2170,1998,Action
2170,1998,Comedy
2171,1998,Comedy
2171,1998,Drama
2171,1998,Romance
2172,1998,Comedy
2172,1998,Drama
2173,1988,Adventure
2173,1988,Fantasy
2173,1988,Sci-Fi
2174,1988,Comedy
2174,1988,Fantasy
2175,1997,Drama
2175,1997,Romance
2176,1948,Crime
2176,1948,Drama
2176,1948,Thriller
2177,1976,Comedy
2177,1976,Thriller
2178,1972,Thriller
2179,1969,Thriller
2180,1966,Thriller
2181,1964,Drama
2181,1964,Mystery
2181,1964,Romance
2181,1964,Thriller
2182,1956,Drama
2182,1956,Film-Noir
2182,1956,Thriller
2183,1956,Adventure
2183,1956,Drama
2183,1956,Mystery
2183,1956,Thriller
2184,1955,Comedy
2184,1955,Mystery
2185,1953,Thriller
2186,1951,Crime
2186,1951,Drama
2186,1951,Film-Noir
2186,1951,Thriller
2187,1950,Mystery
2187,1950,Thriller
2188,1998,Drama
2189,1997,Animation
2189,1997,Comedy
2189,1997,Fantasy
2189,1997,Sci-Fi
2190,1998,Drama
2191,1997,Comedy
2192,1997,Thriller
2193,1988,Action
2193,1988,Adventure
2193,1988,Fantasy
2194,1987,Action
2194,1987,Crime
2194,1987,Drama
2195,1998,Comedy
2196,1998,Action
2197,1997,Drama
2198,1998,Documentary
2199,1998,Crime
2199,1998,Drama
2200,1949,Drama
2201,1947,Drama
2202,1944,Drama
2202,1944,War
2203,1943,Film-Noir
2203,1943,Thriller
2204,1942,Thriller
2205,1941,Comedy
2205,1941,Romance
2206,1941,Film-Noir
2206,1941,Mystery
2206,1941,Thriller
2207,1939,Drama
2208,1938,Drama
2208,1938,Mystery
2208,1938,Thriller
2209,1937,Crime
2209,1937,Thriller
2210,1936,Thriller
2211,1936,Thriller
2212,1934,Drama
2212,1934,Thriller
2213,1933,Comedy
2213,1933,Musical
2214,1932,Thriller
2215,1932,Comedy
2215,1932,Romance
2216,1931,Drama
2218,1930,Drama
2219,1930,Mystery
2219,1930,Thriller
2220,1929,Drama
2221,1929,Drama
2221,1929,Thriller
2223,1928,Comedy
2225,1927,Drama
2226,1927,Drama
2227,1927,Crime
2227,1927,Drama
2227,1927,Thriller
2228,1926,Drama
2231,1998,Drama
2232,1997,Horror
2232,1997,Mystery
2232,1997,Sci-Fi
2232,1997,Thriller
2233,1998,Drama
2234,1998,Drama
2235,1999,Drama
2235,1999,War
2236,1998,Drama
2237,1998,Drama
2238,1976,Comedy
2238,1976,Drama
2239,1975,Comedy
2239,1975,Drama
2240,1980,Drama
2241,1983,Comedy
2242,1984,Drama
2243,1987,Comedy
2243,1987,Drama
2243,1987,Romance
2244,1987,Comedy
2244,1987,Romance
2245,1988,Comedy
2245,1988,Drama
2245,1988,Romance
2246,1988,Comedy
2247,1988,Comedy
2248,1989,Comedy
2248,1989,Drama
2248,1989,Romance
2249,1990,Comedy
2250,1990,Drama
2251,1991,Comedy
2252,1992,Comedy
2252,1992,Drama
2253,1992,Action
2253,1992,Comedy
2253,1992,Fantasy
2254,1981,Drama
2255,1982,Comedy
2256,1982,Horror
2256,1982,Sci-Fi
2257,1984,Comedy
2257,1984,Romance
2258,1984,Action
2259,1984,Comedy
2259,1984,Romance
2260,1986,Crime
2260,1986,Drama
2261,1986,Comedy
2262,1986,Comedy
2262,1986,Drama
2262,1986,Romance
2263,1988,Drama
2263,1988,Fantasy
2263,1988,Thriller
2264,1989,Comedy
2264,1989,Crime
2265,1991,Adventure
2265,1991,Comedy
2266,1991,Comedy
2266,1991,Romance
2267,1991,Mystery
2267,1991,Thriller
2268,1992,Crime
2268,1992,Drama
2268,1992,Thriller
2269,1993,Drama
2269,1993,Romance
2270,1994,Documentary
2271,1998,Drama
2272,1998,Drama
2273,1998,Action
2273,1998,Comedy
2273,1998,Crime
2273,1998,Thriller
2274,1995,Drama
2275,1998,Action
2275,1998,Adventure
2275,1998,Sci-Fi
2276,1998,Drama
2277,1998,Comedy
2277,1998,Drama
2278,1998,Action
2278,1998,Crime
2278,1998,Thriller
2279,1998,Horror
2279,1998,Thriller
2280,1998,Crime
2281,1998,Action
2281,1998,Crime
2281,1998,Drama
2282,1998,Comedy
2282,1998,Drama
2283,1990,Drama
2284,1994,Drama
2285,1968,Drama
2286,1980,Comedy
2287,1954,Sci-Fi
2287,1954,Thriller
2288,1982,Action
2288,1982,Horror
2288,1982,Sci-Fi
2288,1982,Thriller
2289,1992,Comedy
2289,1992,Crime
2289,1992,Drama
2290,1980,Comedy
2290,1980,Drama
2291,1990,Comedy
2291,1990,Drama
2291,1990,Fantasy
2291,1990,Romance
2292,1998,Comedy
2292,1998,Romance
2293,1998,Drama
2294,1998,Adventure
2294,1998,Animation
2294,1998,Children
2294,1998,Comedy
2294,1998,Fantasy
2295,1998,Comedy
2296,1998,Comedy
2297,1998,Adventure
2297,1998,Drama
2297,1998,Fantasy
2297,1998,Romance
2298,1998,Thriller
2299,1959,Comedy
2300,1968,Comedy
2300,1968,Musical
2301,1981,Comedy
2301,1981,Musical
2302,1992,Comedy
2303,1975,Drama
2303,1975,Musical
2304,1998,Drama
2305,1998,Drama
2306,1998,Comedy
2307,1998,Action
2307,1998,Crime
2308,1973,Action
2308,1973,Crime
2309,1998,Drama
2310,1998,Drama
2311,1984,Sci-Fi
2312,1986,Drama
2313,1980,Drama
2314,1998,Drama
2315,1998,Comedy
2315,1998,Horror
2315,1998,Thriller
2316,1998,Drama
2316,1998,Fantasy
2316,1998,Mystery
2316,1998,Romance
2317,1997,Comedy
2318,1998,Comedy
2318,1998,Drama
2320,1998,Drama
2320,1998,Thriller
2321,1998,Comedy
2321,1998,Drama
2321,1998,Fantasy
2322,1998,Action
2322,1998,Sci-Fi
2322,1998,War
2323,1998,Documentary
2324,1997,Comedy
2324,1997,Drama
2324,1997,Romance
2324,1997,War
2325,1997,Comedy
2326,1998,Drama
2326,1998,Thriller
2327,1990,Horror
2328,1998,Horror
2328,1998,Western
2329,1998,Crime
2329,1998,Drama
2330,1996,Comedy
2330,1996,Documentary
2331,1998,Comedy
2331,1998,Drama
2331,1998,Romance
2332,1998,Crime
2332,1998,Drama
2333,1998,Drama
2334,1998,Action
2334,1998,Thriller
2335,1998,Comedy
2336,1998,Drama
2337,1998,Drama
2338,1998,Horror
2338,1998,Mystery
2338,1998,Thriller
2339,1998,Comedy
2339,1998,Romance
2340,1998,Romance
2341,1998,Drama
2342,1996,Comedy
2342,1996,Drama
2343,1998,Drama
2344,1985,Action
2344,1985,Adventure
2344,1985,Drama
2344,1985,Thriller
2345,1986,Drama
2346,1975,Sci-Fi
2346,1975,Thriller
2347,1984,Drama
2348,1986,Drama
2349,1986,Comedy
2349,1986,Thriller
2350,1990,Comedy
2351,1957,Drama
2352,1983,Comedy
2352,1983,Drama
2353,1998,Action
2353,1998,Thriller
2354,1998,Animation
2354,1998,Children
2354,1998,Comedy
2355,1998,Adventure
2355,1998,Animation
2355,1998,Children
2355,1998,Comedy
2356,1998,Comedy
2357,1998,Drama
2358,1998,Drama
2358,1998,War
2359,1998,Comedy
2360,1998,Drama
2361,1972,Comedy
2362,1953,Drama
2363,1954,Action
2363,1954,Horror
2363,1954,Sci-Fi
2364,1984,Action
2364,1984,Horror
2364,1984,Sci-Fi
2364,1984,Thriller
2365,1962,Action
2365,1962,Sci-Fi
2366,1933,Action
2366,1933,Adventure
2366,1933,Horror
2367,1976,Action
2367,1976,Adventure
2367,1976,Horror
2368,1986,Adventure
2368,1986,Sci-Fi
2369,1985,Comedy
2369,1985,Drama
2369,1985,Romance
2370,1985,Action
2370,1985,Adventure
2370,1985,Drama
2371,1985,Comedy
